t,roll,pitch,yaw
1717604562.8091743,1.4508213212290333,0.0008782330487708278,3.1355841700685336
1717604562.8328161,1.4508256743685082,0.0034666492876644387,3.1353954999631615
1717604562.850684,1.4508224566088457,0.0008624511659628745,3.135339224367764
1717604562.8627331,1.4508343874730973,0.00217760337587525,3.1375564861184264
1717604562.8689313,1.4508629639573636,0.0023614741711213572,3.1349409951321072
1717604562.886579,1.4509064826462712,0.0015369109509994492,3.1373969179636285
1717604562.8986373,1.4509340338144214,0.0031936654960644105,3.13537614427999
1717604562.8990054,1.4509670467243678,0.00593106648295019,3.135834489891367
1717604562.9166906,1.4509774699087474,0.003330733650181542,3.1355017678142794
1717604562.9408717,1.4509822896253282,0.001532656122350388,3.133871188421025
1717604562.9526706,1.450990034548064,-4.4576542457290026e-05,3.1359279067804327
1717604562.9646745,1.4510123794226608,0.00048173716331202,3.1333553632007063
1717604562.9650974,1.4510507955320495,0.0011519586757395635,3.135833499206602
